datetime_utc,conds,dewptm,fog,hail,heatindexm,hum,precipm,pressurem,rain,snow,tempm,thunder,tornado,vism,wdird,wdire,wgustm,windchillm,wspdm
2004-02-12 04:30:00,Fog,13.0,1,0,0.0,100.0,0.0,1021.0,0,0,13.0,0,0,0.0,250.0,WSW,0.0,0.0,7.4
2004-02-12 05:00:00,Fog,13.0,1,0,0.0,100.0,0.0,1021.0,0,0,13.0,0,0,0.1,240.0,WSW,0.0,0.0,3.7
2004-02-12 06:00:00,Clear,15.0,0,0,0.0,94.0,0.0,1021.0,0,0,16.0,0,0,2.0,230.0,SW,0.0,0.0,7.4
2004-02-12 06:30:00,Clear,15.0,0,0,0.0,78.0,0.0,1020.0,0,0,19.0,0,0,2.5,290.0,WNW,0.0,0.0,9.3
2004-02-12 07:30:00,Haze,13.0,0,0,0.0,57.0,0.0,1019.0,0,0,22.0,0,0,3.0,260.0,West,0.0,0.0,11.1
2004-02-12 08:00:00,Haze,12.0,0,0,0.0,50.0,0.0,1019.0,0,0,23.0,0,0,3.0,230.0,SW,0.0,0.0,11.1
2004-02-12 08:30:00,Haze,13.0,0,0,0.0,53.0,0.0,1018.0,0,0,23.0,0,0,3.0,260.0,West,0.0,0.0,13.0
2004-02-12 09:00:00,Haze,13.0,0,0,0.0,53.0,0.0,1018.0,0,0,23.0,0,0,4.0,250.0,WSW,0.0,0.0,13.0
2004-02-12 09:30:00,Haze,12.0,0,0,0.0,47.0,0.0,1018.0,0,0,24.0,0,0,5.0,310.0,NW,0.0,0.0,14.8
2004-02-12 10:00:00,Haze,13.0,0,0,0.0,50.0,0.0,1017.0,0,0,24.0,0,0,5.0,250.0,WSW,0.0,0.0,11.1
2004-02-12 10:30:00,Haze,13.0,0,0,0.0,50.0,0.0,1017.0,0,0,24.0,0,0,5.0,270.0,West,0.0,0.0,14.8
2004-02-12 11:00:00,Haze,12.0,0,0,0.0,47.0,0.0,1017.0,0,0,24.0,0,0,5.0,250.0,WSW,0.0,0.0,14.8
2004-02-12 12:00:00,Haze,13.0,0,0,0.0,50.0,0.0,1017.0,0,0,24.0,0,0,3.5,280.0,West,0.0,0.0,14.8
2004-02-12 12:30:00,Haze,12.0,0,0,0.0,50.0,0.0,1017.0,0,0,23.0,0,0,3.5,300.0,WNW,0.0,0.0,11.1
2004-02-12 13:00:00,Haze,13.0,0,0,0.0,57.0,0.0,1017.0,0,0,22.0,0,0,3.5,320.0,NW,0.0,0.0,7.4
2004-02-12 13:30:00,Haze,13.0,0,0,0.0,57.0,0.0,1018.0,0,0,22.0,0,0,0.0,290.0,WNW,0.0,0.0,7.4
2004-02-12 14:30:00,Haze,14.0,0,0,0.0,64.0,0.0,1018.0,0,0,21.0,0,0,2.2,330.0,NNW,0.0,0.0,9.3
2004-02-12 15:00:00,Haze,14.0,0,0,0.0,64.0,0.0,1018.0,0,0,21.0,0,0,2.0,310.0,NW,0.0,0.0,9.3
2004-02-12 15:30:00,Haze,14.0,0,0,0.0,64.0,0.0,1018.0,0,0,21.0,0,0,1.8,300.0,WNW,0.0,0.0,5.6
2004-02-12 16:00:00,Haze,13.0,0,0,0.0,73.0,0.0,1019.0,0,0,18.0,0,0,1.6,0.0,North,0.0,0.0,0.0
2004-02-12 16:30:00,Haze,13.0,0,0,0.0,77.0,0.0,1019.0,0,0,17.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-12 17:00:00,Haze,13.0,0,0,0.0,77.0,0.0,1019.0,0,0,17.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-12 17:30:00,Clear,13.0,0,0,0.0,88.0,0.0,1019.0,0,0,15.0,0,0,1.1,0.0,North,0.0,0.0,0.0
2004-02-12 18:00:00,Clear,13.0,0,0,0.0,82.0,0.0,1019.0,0,0,16.0,0,0,1.1,0.0,North,0.0,0.0,0.0
2004-02-12 18:30:00,Clear,13.0,0,0,0.0,94.0,0.0,1018.0,0,0,14.0,0,0,0.8,0.0,North,0.0,0.0,0.0
2004-02-12 19:00:00,Clear,14.0,0,0,0.0,94.0,0.0,1018.0,0,0,15.0,0,0,0.8,0.0,North,0.0,0.0,0.0
2004-02-12 19:30:00,Clear,13.0,0,0,0.0,88.0,0.0,1018.0,0,0,15.0,0,0,0.0,0.0,North,0.0,0.0,0.0
2004-02-12 20:00:00,Clear,13.0,0,0,0.0,88.0,0.0,1018.0,0,0,15.0,0,0,0.0,0.0,North,0.0,0.0,0.0
2004-02-12 20:30:00,Shallow Fog,13.0,1,0,0.0,94.0,0.0,1018.0,0,0,14.0,0,0,0.6,0.0,North,0.0,0.0,0.0
2004-02-12 21:00:00,Shallow Fog,13.0,1,0,0.0,94.0,0.0,1018.0,0,0,14.0,0,0,0.5,0.0,North,0.0,0.0,0.0
2004-02-12 21:30:00,Fog,13.0,1,0,0.0,100.0,0.0,1018.0,0,0,13.0,0,0,0.0,0.0,North,0.0,0.0,0.0
2004-02-12 22:00:00,Fog,12.0,1,0,0.0,100.0,0.0,1018.0,0,0,12.0,0,0,0.0,0.0,North,0.0,0.0,0.0
2004-02-12 22:30:00,Fog,12.0,1,0,0.0,100.0,0.0,1018.0,0,0,12.0,0,0,0.0,0.0,North,0.0,0.0,0.0
2004-02-12 23:00:00,Fog,12.0,1,0,0.0,100.0,0.0,1018.0,0,0,12.0,0,0,0.4,0.0,North,0.0,0.0,0.0
2004-02-12 23:30:00,Fog,11.0,1,0,0.0,100.0,0.0,1018.0,0,0,11.0,0,0,0.2,0.0,North,0.0,0.0,0.0
2004-02-13 00:00:00,Fog,12.0,1,0,0.0,100.0,0.0,1018.0,0,0,12.0,0,0,0.0,0.0,North,0.0,0.0,0.0
2004-02-13 00:30:00,Fog,11.0,1,0,0.0,100.0,0.0,1018.0,0,0,11.0,0,0,0.1,0.0,North,0.0,0.0,0.0
2004-02-13 01:00:00,Fog,11.0,1,0,0.0,100.0,0.0,1019.0,0,0,11.0,0,0,0.2,0.0,North,0.0,0.0,0.0
2004-02-13 01:30:00,Fog,11.0,1,0,0.0,100.0,0.0,1019.0,0,0,11.0,0,0,0.1,240.0,WSW,0.0,0.0,3.7
2004-02-13 02:00:00,Fog,10.0,1,0,0.0,100.0,0.0,1019.0,0,0,10.0,0,0,0.1,230.0,SW,0.0,0.0,3.7
2004-02-13 02:30:00,Fog,11.0,1,0,0.0,100.0,0.0,1020.0,0,0,11.0,0,0,0.2,220.0,SW,0.0,0.0,3.7
2004-02-13 03:00:00,Fog,11.0,1,0,0.0,100.0,0.0,1020.0,0,0,11.0,0,0,0.0,240.0,WSW,0.0,0.0,9.3
2004-02-13 04:00:00,Shallow Fog,13.0,1,0,0.0,100.0,0.0,1021.0,0,0,13.0,0,0,0.4,250.0,WSW,0.0,0.0,3.7
2004-02-13 04:30:00,Shallow Fog,13.0,1,0,0.0,82.0,0.0,1021.0,0,0,16.0,0,0,0.8,240.0,WSW,0.0,0.0,7.4
2004-02-13 05:00:00,Clear,13.0,0,0,0.0,73.0,0.0,1021.0,0,0,18.0,0,0,1.4,220.0,SW,0.0,0.0,5.6
2004-02-13 06:00:00,Smoke,13.0,0,0,0.0,60.0,0.0,1020.0,0,0,21.0,0,0,3.0,340.0,NNW,0.0,0.0,3.7
2004-02-13 06:30:00,Smoke,13.0,0,0,0.0,57.0,0.0,1020.0,0,0,22.0,0,0,3.0,310.0,NW,0.0,0.0,3.7
2004-02-13 07:00:00,Haze,11.0,0,0,0.0,47.0,0.0,1019.0,0,0,23.0,0,0,3.5,260.0,West,0.0,0.0,9.3
2004-02-13 07:30:00,Haze,10.0,0,0,0.0,41.0,0.0,1019.0,0,0,24.0,0,0,4.0,250.0,WSW,0.0,0.0,5.6
2004-02-13 08:00:00,Haze,10.0,0,0,0.0,41.0,0.0,1018.0,0,0,24.0,0,0,4.0,260.0,West,0.0,0.0,9.3
2004-02-13 08:30:00,Haze,11.0,0,0,0.0,44.0,0.0,1018.0,0,0,24.0,0,0,4.0,240.0,WSW,0.0,0.0,11.1
2004-02-13 09:00:00,Haze,8.0,0,0,0.0,32.0,0.0,1017.0,0,0,26.0,0,0,4.5,250.0,WSW,0.0,0.0,13.0
2004-02-13 09:30:00,Haze,6.0,0,0,0.0,28.0,0.0,1017.0,0,0,26.0,0,0,5.0,320.0,NW,0.0,0.0,9.3
2004-02-13 10:00:00,Haze,6.0,0,0,0.0,29.0,0.0,1017.0,0,0,25.0,0,0,5.0,350.0,North,0.0,0.0,14.8
2004-02-13 10:30:00,Haze,7.0,0,0,0.0,32.0,0.0,1017.0,0,0,25.0,0,0,5.0,340.0,NNW,0.0,0.0,7.4
2004-02-13 11:00:00,Haze,8.0,0,0,0.0,34.0,0.0,1017.0,0,0,25.0,0,0,5.0,340.0,NNW,0.0,0.0,7.4
2004-02-13 11:30:00,Haze,8.0,0,0,0.0,34.0,0.0,1017.0,0,0,25.0,0,0,5.0,300.0,WNW,0.0,0.0,11.1
2004-02-13 12:00:00,Haze,9.0,0,0,0.0,38.0,0.0,1016.0,0,0,24.0,0,0,4.5,310.0,NW,0.0,0.0,11.1
2004-02-13 12:30:00,Haze,9.0,0,0,0.0,38.0,0.0,1016.0,0,0,24.0,0,0,4.0,300.0,WNW,0.0,0.0,14.8
2004-02-13 13:00:00,Haze,10.0,0,0,0.0,46.0,0.0,1017.0,0,0,22.0,0,0,3.5,250.0,WSW,0.0,0.0,5.6
2004-02-13 13:30:00,Haze,9.0,0,0,0.0,43.0,0.0,1017.0,0,0,22.0,0,0,3.5,250.0,WSW,0.0,0.0,13.0
2004-02-13 14:00:00,Haze,10.0,0,0,0.0,46.0,0.0,1017.0,0,0,22.0,0,0,3.5,320.0,NW,0.0,0.0,9.3
2004-02-13 15:00:00,Haze,11.0,0,0,0.0,56.0,0.0,1018.0,0,0,20.0,0,0,2.5,360.0,North,0.0,0.0,3.7
2004-02-13 15:30:00,Haze,11.0,0,0,0.0,56.0,0.0,1018.0,0,0,20.0,0,0,2.5,320.0,NW,0.0,0.0,3.7
2004-02-13 16:00:00,Haze,11.0,0,0,0.0,64.0,0.0,1018.0,0,0,18.0,0,0,2.5,0.0,North,0.0,0.0,0.0
2004-02-13 16:30:00,Haze,11.0,0,0,0.0,72.0,0.0,1018.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
2004-02-13 17:00:00,Haze,11.0,0,0,0.0,72.0,0.0,1018.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
2004-02-13 17:30:00,Haze,11.0,0,0,0.0,72.0,0.0,1018.0,0,0,16.0,0,0,2.0,240.0,WSW,0.0,0.0,3.7
2004-02-13 18:00:00,Haze,11.0,0,0,0.0,72.0,0.0,1018.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
2004-02-13 18:30:00,Clear,12.0,0,0,0.0,77.0,0.0,1018.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
2004-02-13 19:00:00,Clear,12.0,0,0,0.0,77.0,0.0,1018.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
2004-02-13 19:30:00,Clear,11.0,0,0,0.0,77.0,0.0,1018.0,0,0,15.0,0,0,1.7,0.0,North,0.0,0.0,0.0
2004-02-13 20:30:00,Clear,12.0,0,0,0.0,77.0,0.0,1017.0,0,0,16.0,0,0,1.4,320.0,NW,0.0,0.0,7.4
2004-02-13 21:00:00,Clear,12.0,0,0,0.0,82.0,0.0,1017.0,0,0,15.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-13 21:30:00,Clear,12.0,0,0,0.0,82.0,0.0,1017.0,0,0,15.0,0,0,1.4,270.0,West,0.0,0.0,7.4
2004-02-13 22:00:00,Clear,11.0,0,0,0.0,82.0,0.0,1017.0,0,0,14.0,0,0,1.3,270.0,West,0.0,0.0,7.4
2004-02-13 22:30:00,Clear,11.0,0,0,0.0,88.0,0.0,1017.0,0,0,13.0,0,0,1.5,230.0,SW,0.0,0.0,7.4
2004-02-13 23:00:00,Clear,11.0,0,0,0.0,94.0,0.0,1017.0,0,0,12.0,0,0,1.5,220.0,SW,0.0,0.0,3.7
2004-02-13 23:30:00,Clear,10.0,0,0,0.0,94.0,0.0,1016.0,0,0,11.0,0,0,1.5,0.0,North,0.0,0.0,0.0
2004-02-14 00:00:00,Shallow Fog,10.0,1,0,0.0,94.0,0.0,1016.0,0,0,11.0,0,0,1.5,0.0,North,0.0,0.0,0.0
2004-02-14 00:30:00,Shallow Fog,9.0,1,0,0.0,94.0,0.0,1016.0,0,0,10.0,0,0,0.5,0.0,North,0.0,0.0,0.0
2004-02-14 01:00:00,Shallow Fog,9.0,1,0,0.0,94.0,0.0,1016.0,0,0,10.0,0,0,0.4,0.0,North,0.0,0.0,0.0
2004-02-14 01:30:00,Fog,9.0,1,0,0.0,94.0,0.0,1017.0,0,0,10.0,0,0,0.3,0.0,North,0.0,0.0,0.0
2004-02-14 02:00:00,Fog,9.0,1,0,0.0,94.0,0.0,1017.0,0,0,10.0,0,0,0.2,220.0,SW,0.0,0.0,3.7
2004-02-14 02:30:00,Fog,10.0,1,0,0.0,100.0,0.0,1018.0,0,0,10.0,0,0,0.0,260.0,West,0.0,0.0,7.4
2004-02-14 03:00:00,Fog,9.0,1,0,0.0,100.0,0.0,1019.0,0,0,9.0,0,0,0.1,240.0,WSW,0.0,0.0,9.3
2004-02-14 03:30:00,Fog,10.0,1,0,0.0,100.0,0.0,1019.0,0,0,10.0,0,0,0.2,260.0,West,0.0,0.0,5.6
2004-02-14 04:30:00,Smoke,11.0,0,0,0.0,77.0,0.0,1019.0,0,0,15.0,0,0,1.3,260.0,West,0.0,0.0,9.3
2004-02-14 05:00:00,Smoke,11.0,0,0,0.0,64.0,0.0,1019.0,0,0,18.0,0,0,1.5,260.0,West,0.0,0.0,11.1
2004-02-14 05:30:00,Smoke,14.0,0,0,0.0,73.0,0.0,1019.0,0,0,19.0,0,0,2.0,320.0,NW,0.0,0.0,11.1
2004-02-14 06:00:00,Smoke,12.0,0,0,0.0,56.0,0.0,1018.0,0,0,21.0,0,0,2.5,250.0,WSW,0.0,0.0,7.4
2004-02-14 07:00:00,Haze,9.0,0,0,0.0,43.0,0.0,1017.0,0,0,22.0,0,0,3.5,260.0,West,0.0,0.0,14.8
2004-02-14 07:30:00,Haze,8.0,0,0,0.0,38.0,0.0,1017.0,0,0,23.0,0,0,4.0,310.0,NW,0.0,0.0,14.8
2004-02-14 08:00:00,Haze,6.0,0,0,0.0,33.0,0.0,1016.0,0,0,23.0,0,0,4.5,250.0,WSW,0.0,0.0,24.1
2004-02-14 09:00:00,Haze,8.0,0,0,0.0,36.0,0.0,1015.0,0,0,24.0,0,0,5.0,300.0,WNW,0.0,0.0,14.8
2004-02-14 09:30:00,Haze,8.0,0,0,0.0,36.0,0.0,1015.0,0,0,24.0,0,0,5.0,270.0,West,0.0,0.0,20.4
2004-02-14 10:00:00,Haze,7.0,0,0,0.0,34.0,0.0,1015.0,0,0,24.0,0,0,5.0,300.0,WNW,0.0,0.0,20.4
2004-02-14 10:30:00,Haze,5.0,0,0,0.0,29.0,0.0,1015.0,0,0,24.0,0,0,5.0,300.0,WNW,0.0,0.0,22.2
2004-02-14 11:00:00,Haze,5.0,0,0,0.0,29.0,0.0,1015.0,0,0,24.0,0,0,5.0,310.0,NW,0.0,0.0,22.2
2004-02-14 11:30:00,Haze,7.0,0,0,0.0,34.0,0.0,1015.0,0,0,24.0,0,0,5.0,300.0,WNW,0.0,0.0,18.5
2004-02-14 12:00:00,Haze,6.0,0,0,0.0,33.0,0.0,1015.0,0,0,23.0,0,0,5.0,300.0,WNW,0.0,0.0,22.2
2004-02-14 12:30:00,Haze,9.0,0,0,0.0,43.0,0.0,1015.0,0,0,22.0,0,0,4.5,250.0,WSW,0.0,0.0,18.5
2004-02-14 13:00:00,Haze,9.0,0,0,0.0,46.0,0.0,1015.0,0,0,21.0,0,0,4.0,250.0,WSW,0.0,0.0,13.0
2004-02-14 14:00:00,Haze,9.0,0,0,0.0,49.0,0.0,1015.0,0,0,20.0,0,0,3.0,260.0,West,0.0,0.0,13.0
2004-02-14 14:30:00,Haze,10.0,0,0,0.0,59.0,0.0,1015.0,0,0,18.0,0,0,3.0,260.0,West,0.0,0.0,9.3
2004-02-14 15:00:00,Haze,10.0,0,0,0.0,59.0,0.0,1015.0,0,0,18.0,0,0,3.0,260.0,West,0.0,0.0,9.3
2004-02-14 16:00:00,Haze,9.0,0,0,0.0,59.0,0.0,1016.0,0,0,17.0,0,0,3.5,270.0,West,0.0,0.0,9.3
2004-02-14 16:30:00,Haze,10.0,0,0,0.0,68.0,0.0,1016.0,0,0,16.0,0,0,3.5,270.0,West,0.0,0.0,13.0
2004-02-14 17:00:00,Haze,10.0,0,0,0.0,68.0,0.0,1016.0,0,0,16.0,0,0,3.5,270.0,West,0.0,0.0,11.1
2004-02-14 17:30:00,Haze,11.0,0,0,0.0,72.0,0.0,1016.0,0,0,16.0,0,0,0.0,250.0,WSW,0.0,0.0,9.3
2004-02-14 18:30:00,Haze,11.0,0,0,0.0,82.0,0.0,1015.0,0,0,14.0,0,0,2.0,250.0,WSW,0.0,0.0,5.6
2004-02-14 19:00:00,Haze,11.0,0,0,0.0,82.0,0.0,1015.0,0,0,14.0,0,0,2.0,260.0,West,0.0,0.0,3.7
2004-02-14 19:30:00,Haze,11.0,0,0,0.0,82.0,0.0,1015.0,0,0,14.0,0,0,2.0,250.0,WSW,0.0,0.0,3.7
2004-02-14 20:00:00,Haze,11.0,0,0,0.0,82.0,0.0,1014.0,0,0,14.0,0,0,2.0,250.0,WSW,0.0,0.0,5.6
2004-02-14 20:30:00,Clear,11.0,0,0,0.0,88.0,0.0,1014.0,0,0,13.0,0,0,1.6,210.0,SSW,0.0,0.0,5.6
2004-02-14 20:51:00,Clear,11.0,0,0,0.0,88.0,0.0,1014.0,0,0,13.0,0,0,1.5,210.0,SSW,0.0,0.0,7.4
2004-02-14 21:30:00,Clear,11.0,0,0,0.0,88.0,0.0,1013.0,0,0,13.0,0,0,1.1,200.0,SSW,0.0,0.0,7.4
2004-02-14 22:00:00,Shallow Fog,11.0,1,0,0.0,88.0,0.0,1013.0,0,0,13.0,0,0,0.7,230.0,SW,0.0,0.0,9.3
2004-02-14 22:30:00,Shallow Fog,11.0,1,0,0.0,88.0,0.0,1013.0,0,0,13.0,0,0,0.6,250.0,WSW,0.0,0.0,9.3
2004-02-14 23:00:00,Shallow Fog,10.0,1,0,0.0,88.0,0.0,1013.0,0,0,12.0,0,0,0.6,220.0,SW,0.0,0.0,7.4
2004-02-14 23:30:00,Shallow Fog,10.0,1,0,0.0,88.0,0.0,1013.0,0,0,12.0,0,0,0.6,210.0,SSW,0.0,0.0,9.3
2004-02-15 00:00:00,Shallow Fog,9.0,1,0,0.0,88.0,0.0,1013.0,0,0,11.0,0,0,0.5,230.0,SW,0.0,0.0,5.6
2004-02-15 00:30:00,Shallow Fog,9.0,1,0,0.0,88.0,0.0,1013.0,0,0,11.0,0,0,0.5,220.0,SW,0.0,0.0,5.6
2004-02-15 01:00:00,Shallow Fog,9.0,1,0,0.0,88.0,0.0,1013.0,0,0,11.0,0,0,0.4,210.0,SSW,0.0,0.0,7.4
2004-02-15 01:30:00,Shallow Fog,9.0,1,0,0.0,94.0,0.0,1014.0,0,0,10.0,0,0,0.4,210.0,SSW,0.0,0.0,5.6
2004-02-15 02:00:00,Shallow Fog,9.0,1,0,0.0,94.0,0.0,1014.0,0,0,10.0,0,0,0.6,230.0,SW,0.0,0.0,7.4
2004-02-15 02:30:00,Shallow Fog,10.0,1,0,0.0,100.0,0.0,1014.0,0,0,10.0,0,0,0.7,240.0,WSW,0.0,0.0,7.4
2004-02-15 03:30:00,Clear,10.0,0,0,0.0,82.0,0.0,1015.0,0,0,13.0,0,0,1.0,240.0,WSW,0.0,0.0,13.0
2004-02-15 04:00:00,Clear,11.0,0,0,0.0,77.0,0.0,1015.0,0,0,15.0,0,0,1.4,230.0,SW,0.0,0.0,7.4
2004-02-15 06:00:00,Haze,12.0,0,0,0.0,53.0,0.0,1016.0,0,0,22.0,0,0,3.0,330.0,NNW,0.0,0.0,18.5
2004-02-15 06:30:00,Haze,12.0,0,0,0.0,50.0,0.0,1015.0,0,0,23.0,0,0,3.0,320.0,NW,0.0,0.0,14.8
2004-02-15 07:00:00,Haze,12.0,0,0,0.0,50.0,0.0,1015.0,0,0,23.0,0,0,3.5,260.0,West,0.0,0.0,13.0
2004-02-15 07:30:00,Haze,11.0,0,0,0.0,44.0,0.0,1014.0,0,0,24.0,0,0,4.0,260.0,West,0.0,0.0,24.1
2004-02-15 08:00:00,Haze,13.0,0,0,0.0,50.0,0.0,1014.0,0,0,24.0,0,0,4.0,330.0,NNW,0.0,0.0,11.1
2004-02-15 08:30:00,Haze,11.0,0,0,0.0,44.0,0.0,1014.0,0,0,24.0,0,0,0.0,0.0,North,0.0,0.0,0.0
2004-02-15 09:00:00,Haze,9.0,0,0,0.0,36.0,0.0,1013.0,0,0,25.0,0,0,4.0,300.0,WNW,0.0,0.0,14.8
2004-02-15 09:30:00,Haze,9.0,0,0,0.0,34.0,0.0,1013.0,0,0,26.0,0,0,4.5,310.0,NW,0.0,0.0,14.8
2004-02-15 10:30:00,Haze,10.0,0,0,0.0,39.0,0.0,1013.0,0,0,25.0,0,0,5.0,300.0,WNW,0.0,0.0,18.5
2004-02-15 11:00:00,Haze,10.0,0,0,0.0,39.0,0.0,1013.0,0,0,25.0,0,0,5.0,290.0,WNW,0.0,0.0,18.5
2004-02-15 11:30:00,Haze,10.0,0,0,0.0,41.0,0.0,1014.0,0,0,24.0,0,0,5.0,300.0,WNW,0.0,0.0,22.2
2004-02-15 12:00:00,Haze,10.0,0,0,0.0,41.0,0.0,1014.0,0,0,24.0,0,0,5.0,270.0,West,0.0,0.0,22.2
2004-02-15 12:30:00,Haze,11.0,0,0,0.0,47.0,0.0,1014.0,0,0,23.0,0,0,5.0,290.0,WNW,0.0,0.0,14.8
2004-02-15 13:00:00,Haze,11.0,0,0,0.0,50.0,0.0,1014.0,0,0,22.0,0,0,4.5,290.0,WNW,0.0,0.0,11.1
2004-02-15 13:30:00,Haze,12.0,0,0,0.0,53.0,0.0,1014.0,0,0,22.0,0,0,4.0,290.0,WNW,0.0,0.0,7.4
2004-02-15 14:00:00,Haze,13.0,0,0,0.0,60.0,0.0,1014.0,0,0,21.0,0,0,3.5,250.0,WSW,0.0,0.0,3.7
2004-02-15 14:30:00,Haze,12.0,0,0,0.0,60.0,0.0,1014.0,0,0,20.0,0,0,3.5,0.0,North,0.0,0.0,0.0
2004-02-15 15:00:00,Haze,11.0,0,0,0.0,64.0,0.0,1015.0,0,0,18.0,0,0,3.5,0.0,North,0.0,0.0,0.0
2004-02-15 15:30:00,Haze,11.0,0,0,0.0,64.0,0.0,1015.0,0,0,18.0,0,0,3.5,0.0,North,0.0,0.0,0.0
2004-02-15 15:51:00,Haze,13.0,0,0,0.0,73.0,0.0,1015.0,0,0,18.0,0,0,2.8,0.0,North,0.0,0.0,0.0
2004-02-15 16:30:00,Haze,13.0,0,0,0.0,77.0,0.0,1015.0,0,0,17.0,0,0,1.8,0.0,North,0.0,0.0,0.0
2004-02-15 17:00:00,Haze,12.0,0,0,0.0,77.0,0.0,1015.0,0,0,16.0,0,0,1.8,0.0,North,0.0,0.0,0.0
2004-02-15 17:30:00,Haze,12.0,0,0,0.0,77.0,0.0,1015.0,0,0,16.0,0,0,1.6,0.0,North,0.0,0.0,0.0
2004-02-15 18:00:00,Haze,12.0,0,0,0.0,77.0,0.0,1015.0,0,0,16.0,0,0,1.6,0.0,North,0.0,0.0,0.0
2004-02-15 18:30:00,Mist,12.0,0,0,0.0,82.0,0.0,1015.0,0,0,15.0,0,0,1.6,0.0,North,0.0,0.0,0.0
2004-02-15 19:00:00,Mist,12.0,0,0,0.0,82.0,0.0,1015.0,0,0,15.0,0,0,1.5,0.0,North,0.0,0.0,0.0
2004-02-15 19:30:00,Partly Cloudy,12.0,0,0,0.0,82.0,0.0,1015.0,0,0,15.0,0,0,1.5,0.0,North,0.0,0.0,0.0
2004-02-15 20:00:00,Partly Cloudy,12.0,0,0,0.0,82.0,0.0,1015.0,0,0,15.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-15 20:30:00,Partly Cloudy,11.0,0,0,0.0,82.0,0.0,1015.0,0,0,14.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-15 21:00:00,Partly Cloudy,12.0,0,0,0.0,88.0,0.0,1014.0,0,0,14.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-15 21:30:00,Partly Cloudy,11.0,0,0,0.0,82.0,0.0,1015.0,0,0,14.0,0,0,1.3,200.0,SSW,0.0,0.0,3.7
2004-02-15 22:00:00,Clear,11.0,0,0,0.0,88.0,0.0,1014.0,0,0,13.0,0,0,1.2,0.0,North,0.0,0.0,0.0
2004-02-15 22:30:00,Partly Cloudy,10.0,0,0,0.0,82.0,0.0,1014.0,0,0,13.0,0,0,1.4,200.0,SSW,0.0,0.0,5.6
2004-02-15 23:00:00,Clear,11.0,0,0,0.0,94.0,0.0,1014.0,0,0,12.0,0,0,1.1,200.0,SSW,0.0,0.0,3.7
2004-02-15 23:30:00,Clear,11.0,0,0,0.0,94.0,0.0,1014.0,0,0,12.0,0,0,1.1,0.0,North,0.0,0.0,0.0
2004-02-16 00:00:00,Partly Cloudy,11.0,0,0,0.0,94.0,0.0,1014.0,0,0,12.0,0,0,1.1,0.0,North,0.0,0.0,0.0
2004-02-16 00:30:00,Partly Cloudy,11.0,0,0,0.0,94.0,0.0,1014.0,0,0,12.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-16 01:00:00,Partly Cloudy,12.0,0,0,0.0,94.0,0.0,1015.0,0,0,13.0,0,0,1.4,0.0,North,0.0,0.0,0.0
2004-02-16 01:30:00,Partly Cloudy,11.0,0,0,0.0,94.0,0.0,1015.0,0,0,12.0,0,0,1.2,0.0,North,0.0,0.0,0.0
2004-02-16 02:00:00,Partly Cloudy,11.0,0,0,0.0,94.0,0.0,1016.0,0,0,12.0,0,0,1.2,0.0,North,0.0,0.0,0.0
2004-02-16 02:30:00,Clear,11.0,0,0,0.0,82.0,0.0,1016.0,0,0,14.0,0,0,1.3,240.0,WSW,0.0,0.0,3.7
2004-02-16 03:30:00,Haze,10.0,0,0,0.0,63.0,0.0,1017.0,0,0,17.0,0,0,2.5,230.0,SW,0.0,0.0,9.3
2004-02-16 04:00:00,Haze,11.0,0,0,0.0,64.0,0.0,1018.0,0,0,18.0,0,0,2.5,210.0,SSW,0.0,0.0,9.3
2004-02-16 04:30:00,Haze,12.0,0,0,0.0,60.0,0.0,1018.0,0,0,20.0,0,0,3.0,230.0,SW,0.0,0.0,7.4
2004-02-16 05:00:00,Haze,13.0,0,0,0.0,60.0,0.0,1018.0,0,0,21.0,0,0,3.0,250.0,WSW,0.0,0.0,3.7
2004-02-16 05:30:00,Haze,12.0,0,0,0.0,53.0,0.0,1018.0,0,0,22.0,0,0,4.0,240.0,WSW,0.0,0.0,3.7
2004-02-16 06:00:00,Haze,13.0,0,0,0.0,53.0,0.0,1018.0,0,0,23.0,0,0,5.0,250.0,WSW,0.0,0.0,3.7
2004-02-16 06:30:00,Scattered Clouds,13.0,0,0,0.0,47.0,0.0,1017.0,0,0,25.0,0,0,6.0,300.0,WNW,0.0,0.0,7.4
2004-02-16 07:00:00,Scattered Clouds,13.0,0,0,0.0,47.0,0.0,1017.0,0,0,25.0,0,0,6.0,270.0,West,0.0,0.0,7.4
2004-02-16 07:30:00,Scattered Clouds,10.0,0,0,0.0,39.0,0.0,1016.0,0,0,25.0,0,0,6.0,300.0,WNW,0.0,0.0,7.4
